t,loss_pct,delay_ms,jitter_ms,dup_pct,rate_limit_mbps,dstPort,flowTag
19.0,0,0,0,0,0,8080,
19.1,0,0,0,0,0,8080,
19.2,0,0,0,0,0,8080,
19.3,0,0,0,0,0,8080,
19.4,0,0,0,0,0,8080,
19.5,0,0,0,0,0,8080,
19.6,0,0,0,0,0,8080,
19.7,0,0,0,0,0,8080,
19.8,0,0,0,0,0,8080,
19.9,0,0,0,0,0,8080,
20.0,0,0,0,0,0,8080,
20.1,0,0,0,0,0,8080,
20.2,0,0,0,0,0,8080,
20.3,0,0,0,0,0,8080,
20.4,0,0,0,0,0,8080,
20.5,0,0,0,0,0,8080,
20.6,0,0,0,0,0,8080,
20.7,0,0,0,0,0,8080,
20.8,0,0,0,0,0,8080,
20.9,0,0,0,0,0,8080,
21.0,0,0,0,0,0,8080,
21.1,0,0,0,0,0,8080,
21.2,0,0,0,0,0,8080,
21.3,0,0,0,0,0,8080,
21.4,0,0,0,0,0,8080,
21.5,0,0,0,0,0,8080,
21.6,0,0,0,0,0,8080,
21.7,0,0,0,0,0,8080,
21.8,0,0,0,0,0,8080,
21.9,0,0,0,0,0,8080,
22.0,0,0,0,0,0,8080,
22.1,0,0,0,0,0,8080,
22.2,0,0,0,0,0,8080,
22.3,0,0,0,0,0,8080,
22.4,0,0,0,0,0,8080,
22.5,0,0,0,0,0,8080,
22.6,0,0,0,0,0,8080,
22.7,0,0,0,0,0,8080,
22.8,0,0,0,0,0,8080,
22.9,0,0,0,0,0,8080,
23.0,0,0,0,0,0,8080,
23.1,0,0,0,0,0,8080,
23.2,0,0,0,0,0,8080,
23.3,0,0,0,0,0,8080,
23.4,0,0,0,0,0,8080,
23.5,0,0,0,0,0,8080,
23.6,0,0,0,0,0,8080,
23.7,0,0,0,0,0,8080,
23.8,0,0,0,0,0,8080,
23.9,0,0,0,0,0,8080,
24.0,0,0,0,0,0,8080,
24.1,0,0,0,0,0,8080,
24.2,0,0,0,0,0,8080,
24.3,0,0,0,0,0,8080,
24.4,0,0,0,0,0,8080,
24.5,0,0,0,0,0,8080,
24.6,0,0,0,0,0,8080,
24.7,0,0,0,0,0,8080,
24.8,0,0,0,0,0,8080,
24.9,0,0,0,0,0,8080,
25.0,0,0,0,0,0,8080,
25.1,0,0,0,0,0,8080,
25.2,0,0,0,0,0,8080,
25.3,0,0,0,0,0,8080,
25.4,0,0,0,0,0,8080,
25.5,0,0,0,0,0,8080,
25.6,0,0,0,0,0,8080,
25.7,0,0,0,0,0,8080,
25.8,0,0,0,0,0,8080,
25.9,0,0,0,0,0,8080,
26.0,0,0,0,0,0,8080,
26.1,0,0,0,0,0,8080,
26.2,0,0,0,0,0,8080,
26.3,0,0,0,0,0,8080,
26.4,0,0,0,0,0,8080,
26.5,0,0,0,0,0,8080,
26.6,0,0,0,0,0,8080,
26.7,0,0,0,0,0,8080,
26.8,0,0,0,0,0,8080,
26.9,0,0,0,0,0,8080,
27.0,0,0,0,0,0,8080,
27.1,0,0,0,0,0,8080,
27.2,0,0,0,0,0,8080,
27.3,0,0,0,0,0,8080,
27.4,0,0,0,0,0,8080,
27.5,0,0,0,0,0,8080,
27.6,0,0,0,0,0,8080,
27.7,0,0,0,0,0,8080,
27.8,0,0,0,0,0,8080,
27.9,0,0,0,0,0,8080,
28.0,0,0,0,0,0,8080,
28.1,0,0,0,0,0,8080,
28.2,0,0,0,0,0,8080,
28.3,0,0,0,0,0,8080,
28.4,0,0,0,0,0,8080,
28.5,0,0,0,0,0,8080,
28.6,0,0,0,0,0,8080,
28.7,0,0,0,0,0,8080,
28.8,0,0,0,0,0,8080,
28.9,0,0,0,0,0,8080,
29.0,0,0,0,0,0,8080,
29.1,0,0,0,0,0,8080,
29.2,0,0,0,0,0,8080,
29.3,0,0,0,0,0,8080,
29.4,0,0,0,0,0,8080,
29.5,0,0,0,0,0,8080,
29.6,0,0,0,0,0,8080,
29.7,0,0,0,0,0,8080,
29.8,0,0,0,0,0,8080,
29.9,0,0,0,0,0,8080,
30.0,0,0,0,0,0,8080,
30.1,0,0,0,0,0,8080,
30.2,0,0,0,0,0,8080,
30.3,0,0,0,0,0,8080,
30.4,0,0,0,0,0,8080,
30.5,0,0,0,0,0,8080,
30.6,0,0,0,0,0,8080,
30.7,0,0,0,0,0,8080,
30.8,0,0,0,0,0,8080,
30.9,0,0,0,0,0,8080,
31.0,0,0,0,0,0,8080,
31.1,0,0,0,0,0,8080,
31.2,0,0,0,0,0,8080,
31.3,0,0,0,0,0,8080,
31.4,0,0,0,0,0,8080,
31.5,0,0,0,0,0,8080,
31.6,0,0,0,0,0,8080,
31.7,0,0,0,0,0,8080,
31.8,0,0,0,0,0,8080,
31.9,0,0,0,0,0,8080,
32.0,0,0,0,0,0,8080,
32.1,0,0,0,0,0,8080,
32.2,0,0,0,0,0,8080,
32.3,0,0,0,0,0,8080,
32.4,0,0,0,0,0,8080,
32.5,0,0,0,0,0,8080,
32.6,0,0,0,0,0,8080,
32.7,0,0,0,0,0,8080,
32.8,0,0,0,0,0,8080,
32.9,0,0,0,0,0,8080,
33.0,0,0,0,0,0,8080,
33.1,0,0,0,0,0,8080,
33.2,0,0,0,0,0,8080,
33.3,0,0,0,0,0,8080,
33.4,0,0,0,0,0,8080,
33.5,0,0,0,0,0,8080,
33.6,0,0,0,0,0,8080,
33.7,0,0,0,0,0,8080,
33.8,0,0,0,0,0,8080,
33.9,0,0,0,0,0,8080,
34.0,0,0,0,0,0,8080,
34.1,0,0,0,0,0,8080,
34.2,0,0,0,0,0,8080,
34.3,0,0,0,0,0,8080,
34.4,0,0,0,0,0,8080,
34.5,0,0,0,0,0,8080,
34.6,0,0,0,0,0,8080,
34.7,0,0,0,0,0,8080,
34.8,0,0,0,0,0,8080,
34.9,0,0,0,0,0,8080,
35.0,0,0,0,0,0,8080,
35.1,0,0,0,0,0,8080,
35.2,0,0,0,0,0,8080,
35.3,0,0,0,0,0,8080,
35.4,0,0,0,0,0,8080,
35.5,0,0,0,0,0,8080,
35.6,0,0,0,0,0,8080,
35.7,0,0,0,0,0,8080,
35.8,0,0,0,0,0,8080,
35.9,0,0,0,0,0,8080,
36.0,0,0,0,0,0,8080,
36.1,0,0,0,0,0,8080,
36.2,0,0,0,0,0,8080,
36.3,0,0,0,0,0,8080,
36.4,0,0,0,0,0,8080,
36.5,0,0,0,0,0,8080,
36.6,0,0,0,0,0,8080,
36.7,0,0,0,0,0,8080,
36.8,0,0,0,0,0,8080,
36.9,0,0,0,0,0,8080,
37.0,0,0,0,0,0,8080,
37.1,0,0,0,0,0,8080,
37.2,0,0,0,0,0,8080,
37.3,0,0,0,0,0,8080,
37.4,0,0,0,0,0,8080,
37.5,0,0,0,0,0,8080,
37.6,0,0,0,0,0,8080,
37.7,0,0,0,0,0,8080,
37.8,0,0,0,0,0,8080,
37.9,0,0,0,0,0,8080,
38.0,0,0,0,0,0,8080,
38.1,0,0,0,0,0,8080,
38.2,0,0,0,0,0,8080,
38.3,0,0,0,0,0,8080,
38.4,0,0,0,0,0,8080,
38.5,0,0,0,0,0,8080,
38.6,0,0,0,0,0,8080,
38.7,0,0,0,0,0,8080,
38.8,0,0,0,0,0,8080,
38.9,0,0,0,0,0,8080,
39.0,0,0,0,0,0,8080,
39.1,0,0,0,0,0,8080,
39.2,0,0,0,0,0,8080,
39.3,0,0,0,0,0,8080,
39.4,0,0,0,0,0,8080,
39.5,0,0,0,0,0,8080,
39.6,0,0,0,0,0,8080,
39.7,0,0,0,0,0,8080,
39.8,0,0,0,0,0,8080,
39.9,0,0,0,0,0,8080,
40.0,0,0,0,0,0,8080,
40.1,0,0,0,0,0,8080,
40.2,0,0,0,0,0,8080,
40.3,0,0,0,0,0,8080,
40.4,0,0,0,0,0,8080,
40.5,0,0,0,0,0,8080,
40.6,0,0,0,0,0,8080,
40.7,0,0,0,0,0,8080,
40.8,0,0,0,0,0,8080,
40.9,0,0,0,0,0,8080,
41.0,0,0,0,0,0,8080,
41.1,0,0,0,0,0,8080,
41.2,0,0,0,0,0,8080,
41.3,0,0,0,0,0,8080,
41.4,0,0,0,0,0,8080,
41.5,0,0,0,0,0,8080,
41.6,0,0,0,0,0,8080,
41.7,0,0,0,0,0,8080,
41.8,0,0,0,0,0,8080,
41.9,0,0,0,0,0,8080,
42.0,0,0,0,0,0,8080,
42.1,0,0,0,0,0,8080,
42.2,0,0,0,0,0,8080,
42.3,0,0,0,0,0,8080,
42.4,0,0,0,0,0,8080,
42.5,0,0,0,0,0,8080,
42.6,0,0,0,0,0,8080,
42.7,0,0,0,0,0,8080,
42.8,0,0,0,0,0,8080,
42.9,0,0,0,0,0,8080,
43.0,0,0,0,0,0,8080,
43.1,0,0,0,0,0,8080,
43.2,0,0,0,0,0,8080,
43.3,0,0,0,0,0,8080,
43.4,0,0,0,0,0,8080,
43.5,0,0,0,0,0,8080,
43.6,0,0,0,0,0,8080,
43.7,0,0,0,0,0,8080,
43.8,0,0,0,0,0,8080,
43.9,0,0,0,0,0,8080,
44.0,0,0,0,0,0,8080,
44.1,0,0,0,0,0,8080,
44.2,0,0,0,0,0,8080,
44.3,0,0,0,0,0,8080,
44.4,0,0,0,0,0,8080,
44.5,0,0,0,0,0,8080,
44.6,0,0,0,0,0,8080,
44.7,0,0,0,0,0,8080,
44.8,0,0,0,0,0,8080,
44.9,0,0,0,0,0,8080,
45.0,0,0,0,0,0,8080,
45.1,0,0,0,0,0,8080,
45.2,0,0,0,0,0,8080,
45.3,0,0,0,0,0,8080,
45.4,0,0,0,0,0,8080,
45.5,0,0,0,0,0,8080,
45.6,0,0,0,0,0,8080,
45.7,0,0,0,0,0,8080,
45.8,0,0,0,0,0,8080,
45.9,0,0,0,0,0,8080,
46.0,0,0,0,0,0,8080,
46.1,0,0,0,0,0,8080,
46.2,0,0,0,0,0,8080,
46.3,0,0,0,0,0,8080,
46.4,0,0,0,0,0,8080,
46.5,0,0,0,0,0,8080,
46.6,0,0,0,0,0,8080,
46.7,0,0,0,0,0,8080,
46.8,0,0,0,0,0,8080,
46.9,0,0,0,0,0,8080,
47.0,0,0,0,0,0,8080,
47.1,0,0,0,0,0,8080,
47.2,0,0,0,0,0,8080,
47.3,0,0,0,0,0,8080,
47.4,0,0,0,0,0,8080,
47.5,0,0,0,0,0,8080,
47.6,0,0,0,0,0,8080,
47.7,0,0,0,0,0,8080,
47.8,0,0,0,0,0,8080,
47.9,0,0,0,0,0,8080,
48.0,0,0,0,0,0,8080,
48.1,0,0,0,0,0,8080,
48.2,0,0,0,0,0,8080,
48.3,0,0,0,0,0,8080,
48.4,0,0,0,0,0,8080,
48.5,0,0,0,0,0,8080,
48.6,0,0,0,0,0,8080,
48.7,0,0,0,0,0,8080,
48.8,0,0,0,0,0,8080,
48.9,0,0,0,0,0,8080,
49.0,0,0,0,0,0,8080,
49.1,0,0,0,0,0,8080,
49.2,0,0,0,0,0,8080,
49.3,0,0,0,0,0,8080,
49.4,0,0,0,0,0,8080,
49.5,0,0,0,0,0,8080,
49.6,0,0,0,0,0,8080,
49.7,0,0,0,0,0,8080,
49.8,0,0,0,0,0,8080,
49.9,0,0,0,0,0,8080,
50.0,0,0,0,0,0,8080,
50.1,0,0,0,0,0,8080,
50.2,0,0,0,0,0,8080,
50.3,0,0,0,0,0,8080,
50.4,0,0,0,0,0,8080,
50.5,0,0,0,0,0,8080,
50.6,0,0,0,0,0,8080,
50.7,0,0,0,0,0,8080,
50.8,0,0,0,0,0,8080,
50.9,0,0,0,0,0,8080,
51.0,0,0,0,0,0,8080,
51.1,0,0,0,0,0,8080,
51.2,0,0,0,0,0,8080,
51.3,0,0,0,0,0,8080,
51.4,0,0,0,0,0,8080,
51.5,0,0,0,0,0,8080,
51.6,0,0,0,0,0,8080,
51.7,0,0,0,0,0,8080,
51.8,0,0,0,0,0,8080,
51.9,0,0,0,0,0,8080,
52.0,0,0,0,0,0,8080,
52.1,0,0,0,0,0,8080,
52.2,0,0,0,0,0,8080,
52.3,0,0,0,0,0,8080,
52.4,0,0,0,0,0,8080,
52.5,0,0,0,0,0,8080,
52.6,0,0,0,0,0,8080,
52.7,0,0,0,0,0,8080,
52.8,0,0,0,0,0,8080,
52.9,0,0,0,0,0,8080,
53.0,0,0,0,0,0,8080,
53.1,0,0,0,0,0,8080,
53.2,0,0,0,0,0,8080,
53.3,0,0,0,0,0,8080,
53.4,0,0,0,0,0,8080,
53.5,0,0,0,0,0,8080,
53.6,0,0,0,0,0,8080,
53.7,0,0,0,0,0,8080,
53.8,0,0,0,0,0,8080,
53.9,0,0,0,0,0,8080,
54.0,0,0,0,0,0,8080,
54.1,0,0,0,0,0,8080,
54.2,0,0,0,0,0,8080,
54.3,0,0,0,0,0,8080,
54.4,0,0,0,0,0,8080,
54.5,0,0,0,0,0,8080,
54.6,0,0,0,0,0,8080,
54.7,0,0,0,0,0,8080,
54.8,0,0,0,0,0,8080,
54.9,0,0,0,0,0,8080,
55.0,0,0,0,0,0,8080,
55.1,0,0,0,0,0,8080,
55.2,0,0,0,0,0,8080,
55.3,0,0,0,0,0,8080,
55.4,0,0,0,0,0,8080,
55.5,0,0,0,0,0,8080,
55.6,0,0,0,0,0,8080,
55.7,0,0,0,0,0,8080,
55.8,0,0,0,0,0,8080,
55.9,0,0,0,0,0,8080,
56.0,0,0,0,0,0,8080,
56.1,0,0,0,0,0,8080,
56.2,0,0,0,0,0,8080,
56.3,0,0,0,0,0,8080,
56.4,0,0,0,0,0,8080,
56.5,0,0,0,0,0,8080,
56.6,0,0,0,0,0,8080,
56.7,0,0,0,0,0,8080,
56.8,0,0,0,0,0,8080,
56.9,0,0,0,0,0,8080,
57.0,0,0,0,0,0,8080,
57.1,0,0,0,0,0,8080,
57.2,0,0,0,0,0,8080,
57.3,0,0,0,0,0,8080,
57.4,0,0,0,0,0,8080,
57.5,0,0,0,0,0,8080,
57.6,0,0,0,0,0,8080,
57.7,0,0,0,0,0,8080,
57.8,0,0,0,0,0,8080,
57.9,0,0,0,0,0,8080,
58.0,0,0,0,0,0,8080,
58.1,0,0,0,0,0,8080,
58.2,0,0,0,0,0,8080,
58.3,0,0,0,0,0,8080,
58.4,0,0,0,0,0,8080,
58.5,0,0,0,0,0,8080,
58.6,0,0,0,0,0,8080,
58.7,0,0,0,0,0,8080,
58.8,0,0,0,0,0,8080,
58.9,0,0,0,0,0,8080,
59.0,0,0,0,0,0,8080,
59.1,0,0,0,0,0,8080,
59.2,0,0,0,0,0,8080,
59.3,0,0,0,0,0,8080,
59.4,0,0,0,0,0,8080,
59.5,0,0,0,0,0,8080,
59.6,0,0,0,0,0,8080,
59.7,0,0,0,0,0,8080,
59.8,0,0,0,0,0,8080,
59.9,0,0,0,0,0,8080,
60.0,0,0,0,0,0,8080,
60.1,0,0,0,0,0,8080,
